driver_id,car_id,shift_start,shift_end
D26,C8,2025-02-27 09:00:00,2025-02-27 16:00:00
D8,C9,2025-02-27 08:36:00,2025-02-27 14:36:00
D32,C10,2025-02-27 08:15:00,2025-02-27 14:15:00
D6,C10,2025-02-27 08:49:00,2025-02-27 16:49:00
D38,C11,2025-02-27 08:24:00,2025-02-27 15:24:00
D48,C11,2025-02-27 08:59:00,2025-02-27 17:59:00
D10,C12,2025-02-27 08:06:00,2025-02-27 15:06:00
D18,C13,2025-02-27 08:28:00,2025-02-27 17:28:00
D38,C14,2025-02-27 08:31:00,2025-02-27 16:31:00
D4,C14,2025-02-27 08:44:00,2025-02-27 14:44:00
D35,C15,2025-02-27 08:30:00,2025-02-27 15:30:00
D28,C15,2025-02-27 08:17:00,2025-02-27 15:17:00
D31,C16,2025-02-27 08:23:00,2025-02-27 16:23:00
D46,C16,2025-02-27 08:01:00,2025-02-27 14:01:00
D45,C17,2025-02-27 08:58:00,2025-02-27 15:58:00
D36,C18,2025-02-27 08:19:00,2025-02-27 16:19:00
D25,C18,2025-02-27 08:57:00,2025-02-27 14:57:00
D29,C19,2025-02-27 08:24:00,2025-02-27 14:24:00
D17,C20,2025-02-27 08:05:00,2025-02-27 15:05:00
D20,C20,2025-02-27 08:19:00,2025-02-27 15:19:00
D29,C21,2025-02-27 08:40:00,2025-02-27 16:40:00
D3,C22,2025-02-27 08:55:00,2025-02-27 14:55:00
D18,C22,2025-02-27 08:52:00,2025-02-27 17:52:00
D48,C23,2025-02-27 08:59:00,2025-02-27 16:59:00
D27,C23,2025-02-27 08:45:00,2025-02-27 17:45:00
D11,C24,2025-02-27 08:44:00,2025-02-27 16:44:00
D23,C25,2025-02-27 08:26:00,2025-02-27 16:26:00
D45,C1,2025-02-28 08:48:00,2025-02-28 14:48:00
D2,C1,2025-02-28 08:41:00,2025-02-28 15:41:00
D42,C2,2025-02-28 08:00:00,2025-02-28 17:00:00
D9,C2,2025-02-28 08:12:00,2025-02-28 16:12:00
D37,C3,2025-02-28 08:07:00,2025-02-28 15:07:00
D6,C3,2025-02-28 08:15:00,2025-02-28 15:15:00
D21,C4,2025-02-28 08:30:00,2025-02-28 15:30:00
D29,C4,2025-02-28 08:16:00,2025-02-28 15:16:00
D19,C5,2025-02-28 08:05:00,2025-02-28 17:05:00
D13,C5,2025-02-28 08:23:00,2025-02-28 15:23:00
D25,C6,2025-02-28 08:14:00,2025-02-28 14:14:00
D37,C6,2025-02-28 09:00:00,2025-02-28 15:00:00
D6,C7,2025-02-28 08:29:00,2025-02-28 15:29:00
D45,C8,2025-02-28 08:03:00,2025-02-28 17:03:00
D11,C8,2025-02-28 08:39:00,2025-02-28 17:39:00
D10,C9,2025-02-28 08:23:00,2025-02-28 15:23:00
D6,C9,2025-02-28 09:00:00,2025-02-28 15:00:00
D46,C10,2025-02-28 08:33:00,2025-02-28 17:33:00
D44,C11,2025-02-28 08:07:00,2025-02-28 15:07:00
D32,C11,2025-02-28 08:45:00,2025-02-28 15:45:00
D18,C12,2025-02-28 08:18:00,2025-02-28 17:18:00
D9,C13,2025-02-28 08:54:00,2025-02-28 15:54:00
D28,C13,2025-02-28 08:38:00,2025-02-28 15:38:00
D47,C14,2025-02-28 08:12:00,2025-02-28 17:12:00
D44,C14,2025-02-28 08:11:00,2025-02-28 17:11:00
D2,C15,2025-02-28 08:18:00,2025-02-28 16:18:00
D40,C16,2025-02-28 08:28:00,2025-02-28 15:28:00
D38,C17,2025-02-28 08:41:00,2025-02-28 17:41:00
D44,C17,2025-02-28 08:05:00,2025-02-28 14:05:00
D9,C18,2025-02-28 08:44:00,2025-02-28 17:44:00
D21,C18,2025-02-28 08:43:00,2025-02-28 15:43:00
D46,C19,2025-02-28 08:47:00,2025-02-28 16:47:00
D28,C19,2025-02-28 08:04:00,2025-02-28 14:04:00
D4,C20,2025-02-28 08:21:00,2025-02-28 15:21:00
D23,C21,2025-02-28 09:00:00,2025-02-28 15:00:00
D39,C21,2025-02-28 08:00:00,2025-02-28 16:00:00
D20,C22,2025-02-28 08:42:00,2025-02-28 16:42:00
D26,C22,2025-02-28 08:08:00,2025-02-28 14:08:00
D17,C23,2025-02-28 08:10:00,2025-02-28 17:10:00
D30,C24,2025-02-28 08:05:00,2025-02-28 16:05:00
D9,C24,2025-02-28 08:45:00,2025-02-28 17:45:00
D17,C25,2025-02-28 08:07:00,2025-02-28 16:07:00
D9,C1,2025-03-01 08:31:00,2025-03-01 16:31:00
D28,C2,2025-03-01 08:57:00,2025-03-01 16:57:00
D19,C2,2025-03-01 08:39:00,2025-03-01 16:39:00
D28,C3,2025-03-01 08:20:00,2025-03-01 17:20:00
D11,C3,2025-03-01 08:48:00,2025-03-01 15:48:00
D4,C4,2025-03-01 08:09:00,2025-03-01 14:09:00
D13,C4,2025-03-01 08:14:00,2025-03-01 15:14:00
D31,C5,2025-03-01 08:16:00,2025-03-01 15:16:00
D28,C6,2025-03-01 08:57:00,2025-03-01 17:57:00
D8,C6,2025-03-01 08:02:00,2025-03-01 17:02:00
D46,C7,2025-03-01 08:31:00,2025-03-01 17:31:00
D36,C7,2025-03-01 08:31:00,2025-03-01 14:31:00
D8,C8,2025-03-01 08:22:00,2025-03-01 14:22:00
D19,C9,2025-03-01 08:11:00,2025-03-01 15:11:00
D37,C10,2025-03-01 08:37:00,2025-03-01 15:37:00
D43,C10,2025-03-01 08:37:00,2025-03-01 14:37:00
D27,C11,2025-03-01 08:58:00,2025-03-01 14:58:00
D50,C12,2025-03-01 08:31:00,2025-03-01 14:31:00
D2,C13,2025-03-01 08:43:00,2025-03-01 14:43:00
D19,C13,2025-03-01 08:25:00,2025-03-01 16:25:00
D21,C14,2025-03-01 08:09:00,2025-03-01 14:09:00
D30,C15,2025-03-01 08:53:00,2025-03-01 17:53:00
D41,C16,2025-03-01 08:38:00,2025-03-01 14:38:00
D18,C16,2025-03-01 08:21:00,2025-03-01 14:21:00
D21,C17,2025-03-01 08:46:00,2025-03-01 15:46:00
D47,C17,2025-03-01 08:13:00,2025-03-01 14:13:00
D21,C18,2025-03-01 08:47:00,2025-03-01 14:47:00
D4,C18,2025-03-01 08:35:00,2025-03-01 17:35:00
D26,C19,2025-03-01 08:16:00,2025-03-01 15:16:00
D50,C20,2025-03-01 08:55:00,2025-03-01 17:55:00
D2,C21,2025-03-01 08:54:00,2025-03-01 15:54:00
D25,C22,2025-03-01 08:49:00,2025-03-01 17:49:00
D42,C23,2025-03-01 08:41:00,2025-03-01 15:41:00
D49,C23,2025-03-01 08:07:00,2025-03-01 16:07:00
D28,C24,2025-03-01 08:51:00,2025-03-01 16:51:00
D48,C24,2025-03-01 08:57:00,2025-03-01 15:57:00
D43,C25,2025-03-01 08:53:00,2025-03-01 16:53:00
D7,C25,2025-03-01 08:32:00,2025-03-01 15:32:00
D29,C1,2025-03-02 08:30:00,2025-03-02 16:30:00
D25,C1,2025-03-02 08:36:00,2025-03-02 17:36:00
D49,C2,2025-03-02 08:27:00,2025-03-02 16:27:00
D28,C3,2025-03-02 08:40:00,2025-03-02 17:40:00
D3,C4,2025-03-02 08:32:00,2025-03-02 16:32:00
D44,C5,2025-03-02 08:41:00,2025-03-02 15:41:00
D15,C5,2025-03-02 08:59:00,2025-03-02 17:59:00
D19,C6,2025-03-02 08:29:00,2025-03-02 17:29:00
D31,C7,2025-03-02 08:19:00,2025-03-02 15:19:00
D44,C8,2025-03-02 08:57:00,2025-03-02 16:57:00
D34,C9,2025-03-02 08:27:00,2025-03-02 16:27:00
D36,C10,2025-03-02 08:04:00,2025-03-02 14:04:00
D33,C11,2025-03-02 08:27:00,2025-03-02 17:27:00
D30,C12,2025-03-02 08:42:00,2025-03-02 16:42:00
D17,C13,2025-03-02 08:05:00,2025-03-02 14:05:00
D38,C13,2025-03-02 08:07:00,2025-03-02 17:07:00
D12,C14,2025-03-02 08:53:00,2025-03-02 17:53:00
D6,C15,2025-03-02 08:26:00,2025-03-02 16:26:00
D38,C16,2025-03-02 08:29:00,2025-03-02 17:29:00
D47,C16,2025-03-02 08:39:00,2025-03-02 16:39:00
D12,C17,2025-03-02 08:11:00,2025-03-02 14:11:00
D14,C17,2025-03-02 08:47:00,2025-03-02 16:47:00
D28,C18,2025-03-02 08:34:00,2025-03-02 14:34:00
D26,C19,2025-03-02 08:07:00,2025-03-02 14:07:00
D42,C20,2025-03-02 08:30:00,2025-03-02 17:30:00
D43,C21,2025-03-02 08:38:00,2025-03-02 17:38:00
D48,C21,2025-03-02 08:19:00,2025-03-02 16:19:00
D20,C22,2025-03-02 08:08:00,2025-03-02 15:08:00
D6,C22,2025-03-02 08:00:00,2025-03-02 15:00:00
D2,C23,2025-03-02 08:44:00,2025-03-02 15:44:00
D14,C24,2025-03-02 08:30:00,2025-03-02 15:30:00
D28,C25,2025-03-02 08:53:00,2025-03-02 15:53:00
D20,C1,2025-03-03 08:49:00,2025-03-03 17:49:00
D31,C2,2025-03-03 08:27:00,2025-03-03 14:27:00
D11,C3,2025-03-03 08:57:00,2025-03-03 15:57:00
D32,C4,2025-03-03 08:01:00,2025-03-03 17:01:00
D31,C4,2025-03-03 08:37:00,2025-03-03 15:37:00
D19,C5,2025-03-03 08:36:00,2025-03-03 17:36:00
D22,C6,2025-03-03 08:00:00,2025-03-03 14:00:00
D27,C7,2025-03-03 08:47:00,2025-03-03 16:47:00
D32,C7,2025-03-03 08:02:00,2025-03-03 17:02:00
D32,C8,2025-03-03 08:37:00,2025-03-03 17:37:00
D33,C8,2025-03-03 08:14:00,2025-03-03 14:14:00
D28,C9,2025-03-03 08:36:00,2025-03-03 16:36:00
D18,C10,2025-03-03 08:57:00,2025-03-03 17:57:00
D8,C11,2025-03-03 08:39:00,2025-03-03 16:39:00
D32,C11,2025-03-03 08:28:00,2025-03-03 17:28:00
D11,C12,2025-03-03 08:18:00,2025-03-03 15:18:00
D23,C13,2025-03-03 08:14:00,2025-03-03 15:14:00
D29,C13,2025-03-03 08:37:00,2025-03-03 16:37:00
D9,C14,2025-03-03 08:46:00,2025-03-03 17:46:00
D19,C14,2025-03-03 08:26:00,2025-03-03 16:26:00
D11,C15,2025-03-03 08:13:00,2025-03-03 16:13:00
D40,C15,2025-03-03 08:44:00,2025-03-03 14:44:00
D9,C16,2025-03-03 08:12:00,2025-03-03 15:12:00
D12,C16,2025-03-03 08:38:00,2025-03-03 17:38:00
D27,C17,2025-03-03 09:00:00,2025-03-03 18:00:00
D16,C18,2025-03-03 08:35:00,2025-03-03 14:35:00
D14,C18,2025-03-03 08:01:00,2025-03-03 16:01:00
D23,C19,2025-03-03 08:10:00,2025-03-03 15:10:00
D44,C19,2025-03-03 08:52:00,2025-03-03 14:52:00
D22,C20,2025-03-03 08:27:00,2025-03-03 14:27:00
D8,C21,2025-03-03 08:35:00,2025-03-03 15:35:00
D17,C22,2025-03-03 08:50:00,2025-03-03 16:50:00
D22,C22,2025-03-03 08:49:00,2025-03-03 14:49:00
D10,C23,2025-03-03 08:55:00,2025-03-03 14:55:00
D45,C23,2025-03-03 08:45:00,2025-03-03 14:45:00
D30,C24,2025-03-03 08:07:00,2025-03-03 14:07:00
D49,C24,2025-03-03 08:50:00,2025-03-03 14:50:00
D33,C25,2025-03-03 08:06:00,2025-03-03 15:06:00
D14,C1,2025-03-04 08:58:00,2025-03-04 16:58:00
D47,C2,2025-03-04 08:18:00,2025-03-04 17:18:00
D47,C3,2025-03-04 08:09:00,2025-03-04 16:09:00
D7,C3,2025-03-04 08:21:00,2025-03-04 15:21:00
D13,C4,2025-03-04 08:28:00,2025-03-04 17:28:00
D16,C5,2025-03-04 08:53:00,2025-03-04 17:53:00
D19,C6,2025-03-04 08:10:00,2025-03-04 14:10:00
D33,C6,2025-03-04 08:17:00,2025-03-04 16:17:00
D24,C7,2025-03-04 08:42:00,2025-03-04 15:42:00
D41,C7,2025-03-04 08:09:00,2025-03-04 17:09:00
D9,C8,2025-03-04 08:51:00,2025-03-04 17:51:00
D27,C9,2025-03-04 09:00:00,2025-03-04 17:00:00
D30,C9,2025-03-04 09:00:00,2025-03-04 15:00:00
D10,C10,2025-03-04 08:00:00,2025-03-04 14:00:00
D50,C10,2025-03-04 08:05:00,2025-03-04 16:05:00
D26,C11,2025-03-04 08:10:00,2025-03-04 17:10:00
D50,C11,2025-03-04 08:03:00,2025-03-04 17:03:00
D43,C12,2025-03-04 08:59:00,2025-03-04 15:59:00
D41,C13,2025-03-04 08:45:00,2025-03-04 16:45:00
D26,C14,2025-03-04 08:44:00,2025-03-04 16:44:00
D44,C14,2025-03-04 08:46:00,2025-03-04 16:46:00
D1,C15,2025-03-04 08:57:00,2025-03-04 15:57:00
D18,C15,2025-03-04 08:44:00,2025-03-04 17:44:00
D42,C16,2025-03-04 08:56:00,2025-03-04 17:56:00
D14,C16,2025-03-04 08:44:00,2025-03-04 16:44:00
D50,C17,2025-03-04 08:56:00,2025-03-04 16:56:00
D13,C17,2025-03-04 08:05:00,2025-03-04 14:05:00
D25,C18,2025-03-04 08:46:00,2025-03-04 15:46:00
D47,C18,2025-03-04 08:33:00,2025-03-04 16:33:00
D6,C19,2025-03-04 08:32:00,2025-03-04 16:32:00
D49,C20,2025-03-04 08:10:00,2025-03-04 14:10:00
D41,C20,2025-03-04 08:01:00,2025-03-04 16:01:00
D50,C21,2025-03-04 08:19:00,2025-03-04 17:19:00
D47,C22,2025-03-04 08:03:00,2025-03-04 16:03:00
D41,C23,2025-03-04 08:22:00,2025-03-04 14:22:00
D33,C23,2025-03-04 08:03:00,2025-03-04 14:03:00
D20,C24,2025-03-04 08:47:00,2025-03-04 14:47:00
D37,C24,2025-03-04 08:29:00,2025-03-04 16:29:00
D48,C25,2025-03-04 08:37:00,2025-03-04 15:37:00
D20,C1,2025-03-05 08:42:00,2025-03-05 15:42:00
D19,C1,2025-03-05 08:45:00,2025-03-05 17:45:00
D7,C2,2025-03-05 08:20:00,2025-03-05 15:20:00
D30,C3,2025-03-05 08:09:00,2025-03-05 17:09:00
D7,C3,2025-03-05 08:53:00,2025-03-05 17:53:00
D6,C4,2025-03-05 08:03:00,2025-03-05 17:03:00
D31,C5,2025-03-05 08:13:00,2025-03-05 17:13:00
D24,C6,2025-03-05 08:43:00,2025-03-05 17:43:00
D17,C7,2025-03-05 08:31:00,2025-03-05 17:31:00
D38,C7,2025-03-05 08:28:00,2025-03-05 17:28:00
D11,C8,2025-03-05 08:32:00,2025-03-05 15:32:00
D10,C8,2025-03-05 08:31:00,2025-03-05 17:31:00
D46,C9,2025-03-05 08:32:00,2025-03-05 14:32:00
D30,C10,2025-03-05 08:30:00,2025-03-05 14:30:00
D36,C11,2025-03-05 08:23:00,2025-03-05 14:23:00
D8,C12,2025-03-05 08:36:00,2025-03-05 16:36:00
D24,C12,2025-03-05 08:02:00,2025-03-05 15:02:00
D24,C13,2025-03-05 08:19:00,2025-03-05 16:19:00
D19,C14,2025-03-05 08:01:00,2025-03-05 15:01:00
D32,C14,2025-03-05 08:09:00,2025-03-05 17:09:00
D20,C15,2025-03-05 08:56:00,2025-03-05 16:56:00
D12,C16,2025-03-05 08:52:00,2025-03-05 17:52:00
D8,C17,2025-03-05 08:35:00,2025-03-05 16:35:00
D3,C18,2025-03-05 08:26:00,2025-03-05 17:26:00
D37,C19,2025-03-05 08:57:00,2025-03-05 16:57:00
D29,C19,2025-03-05 08:50:00,2025-03-05 17:50:00
D47,C20,2025-03-05 08:08:00,2025-03-05 15:08:00
D39,C20,2025-03-05 08:32:00,2025-03-05 17:32:00
D43,C21,2025-03-05 08:09:00,2025-03-05 16:09:00
D29,C21,2025-03-05 08:05:00,2025-03-05 17:05:00
D15,C22,2025-03-05 08:21:00,2025-03-05 14:21:00
D26,C22,2025-03-05 08:42:00,2025-03-05 17:42:00
D42,C23,2025-03-05 08:55:00,2025-03-05 15:55:00
D6,C23,2025-03-05 08:45:00,2025-03-05 14:45:00
D36,C24,2025-03-05 08:07:00,2025-03-05 14:07:00
D42,C24,2025-03-05 08:12:00,2025-03-05 14:12:00
D49,C25,2025-03-05 08:30:00,2025-03-05 14:30:00
D43,C1,2025-03-06 08:59:00,2025-03-06 15:59:00
D18,C2,2025-03-06 08:50:00,2025-03-06 15:50:00
D46,C3,2025-03-06 08:53:00,2025-03-06 17:53:00
D35,C4,2025-03-06 08:38:00,2025-03-06 16:38:00
D38,C5,2025-03-06 08:31:00,2025-03-06 14:31:00
D3,C5,2025-03-06 08:21:00,2025-03-06 17:21:00
D27,C6,2025-03-06 08:01:00,2025-03-06 16:01:00
D17,C7,2025-03-06 08:07:00,2025-03-06 14:07:00
D6,C7,2025-03-06 08:34:00,2025-03-06 15:34:00
D10,C8,2025-03-06 08:16:00,2025-03-06 14:16:00
D12,C8,2025-03-06 08:09:00,2025-03-06 16:09:00
D44,C9,2025-03-06 08:03:00,2025-03-06 16:03:00
D11,C9,2025-03-06 08:11:00,2025-03-06 14:11:00
D20,C10,2025-03-06 08:24:00,2025-03-06 14:24:00
D10,C11,2025-03-06 08:57:00,2025-03-06 16:57:00
D27,C11,2025-03-06 08:16:00,2025-03-06 17:16:00
D4,C12,2025-03-06 08:12:00,2025-03-06 15:12:00
D32,C13,2025-03-06 08:32:00,2025-03-06 17:32:00
D18,C14,2025-03-06 08:03:00,2025-03-06 16:03:00
D36,C15,2025-03-06 08:04:00,2025-03-06 17:04:00
D27,C15,2025-03-06 08:01:00,2025-03-06 17:01:00
D2,C16,2025-03-06 08:17:00,2025-03-06 14:17:00
D49,C17,2025-03-06 08:35:00,2025-03-06 15:35:00
D37,C18,2025-03-06 08:28:00,2025-03-06 14:28:00
D27,C18,2025-03-06 08:54:00,2025-03-06 15:54:00
D24,C19,2025-03-06 08:34:00,2025-03-06 15:34:00
D35,C20,2025-03-06 09:00:00,2025-03-06 18:00:00
D3,C21,2025-03-06 08:52:00,2025-03-06 17:52:00
D1,C21,2025-03-06 08:53:00,2025-03-06 16:53:00
D1,C22,2025-03-06 08:03:00,2025-03-06 17:03:00
D39,C23,2025-03-06 08:53:00,2025-03-06 17:53:00
D17,C23,2025-03-06 08:22:00,2025-03-06 15:22:00
D3,C24,2025-03-06 08:47:00,2025-03-06 14:47:00
D11,C24,2025-03-06 08:19:00,2025-03-06 14:19:00
D45,C25,2025-03-06 08:53:00,2025-03-06 15:53:00
D8,C25,2025-03-06 08:46:00,2025-03-06 16:46:00
D14,C1,2025-03-07 08:32:00,2025-03-07 16:32:00
D40,C1,2025-03-07 08:56:00,2025-03-07 16:56:00
D49,C2,2025-03-07 08:28:00,2025-03-07 16:28:00
D46,C2,2025-03-07 08:15:00,2025-03-07 16:15:00
D14,C3,2025-03-07 08:38:00,2025-03-07 16:38:00
D30,C3,2025-03-07 08:01:00,2025-03-07 15:01:00
D39,C4,2025-03-07 08:30:00,2025-03-07 14:30:00
D44,C5,2025-03-07 08:11:00,2025-03-07 17:11:00
D49,C6,2025-03-07 08:34:00,2025-03-07 14:34:00
D26,C6,2025-03-07 08:50:00,2025-03-07 14:50:00
D43,C7,2025-03-07 08:28:00,2025-03-07 14:28:00
D25,C8,2025-03-07 08:22:00,2025-03-07 17:22:00
D39,C8,2025-03-07 08:11:00,2025-03-07 14:11:00
D30,C9,2025-03-07 08:23:00,2025-03-07 15:23:00
D1,C10,2025-03-07 08:47:00,2025-03-07 14:47:00
D15,C10,2025-03-07 08:48:00,2025-03-07 16:48:00
D13,C11,2025-03-07 08:52:00,2025-03-07 16:52:00
D6,C11,2025-03-07 08:51:00,2025-03-07 15:51:00
D32,C12,2025-03-07 08:23:00,2025-03-07 14:23:00
D32,C13,2025-03-07 08:45:00,2025-03-07 15:45:00
D46,C13,2025-03-07 08:00:00,2025-03-07 15:00:00
D8,C14,2025-03-07 08:36:00,2025-03-07 17:36:00
D18,C14,2025-03-07 08:10:00,2025-03-07 15:10:00
D5,C15,2025-03-07 08:37:00,2025-03-07 15:37:00
D9,C16,2025-03-07 08:16:00,2025-03-07 15:16:00
D13,C17,2025-03-07 08:01:00,2025-03-07 16:01:00
D44,C17,2025-03-07 08:43:00,2025-03-07 17:43:00
D28,C18,2025-03-07 08:41:00,2025-03-07 14:41:00
D28,C19,2025-03-07 08:17:00,2025-03-07 14:17:00
D27,C19,2025-03-07 08:43:00,2025-03-07 17:43:00
D24,C20,2025-03-07 08:48:00,2025-03-07 14:48:00
D34,C20,2025-03-07 08:56:00,2025-03-07 15:56:00
D18,C21,2025-03-07 08:58:00,2025-03-07 17:58:00
D21,C22,2025-03-07 08:25:00,2025-03-07 15:25:00
D1,C22,2025-03-07 08:21:00,2025-03-07 14:21:00
D48,C23,2025-03-07 08:14:00,2025-03-07 17:14:00
D16,C24,2025-03-07 08:12:00,2025-03-07 15:12:00
D20,C25,2025-03-07 08:40:00,2025-03-07 14:40:00
D5,C25,2025-03-07 08:01:00,2025-03-07 17:01:00
D2,C1,2025-03-08 08:51:00,2025-03-08 16:51:00
D38,C1,2025-03-08 08:53:00,2025-03-08 16:53:00
D7,C2,2025-03-08 08:30:00,2025-03-08 15:30:00
D4,C3,2025-03-08 08:33:00,2025-03-08 15:33:00
D22,C3,2025-03-08 09:00:00,2025-03-08 15:00:00
D49,C4,2025-03-08 08:40:00,2025-03-08 17:40:00
D7,C4,2025-03-08 08:37:00,2025-03-08 14:37:00
D4,C5,2025-03-08 08:58:00,2025-03-08 14:58:00
D21,C6,2025-03-08 08:04:00,2025-03-08 15:04:00
D45,C6,2025-03-08 08:03:00,2025-03-08 17:03:00
D20,C7,2025-03-08 08:39:00,2025-03-08 17:39:00
D7,C8,2025-03-08 08:43:00,2025-03-08 14:43:00
D19,C9,2025-03-08 08:54:00,2025-03-08 17:54:00
D7,C10,2025-03-08 08:48:00,2025-03-08 17:48:00
D40,C10,2025-03-08 08:14:00,2025-03-08 14:14:00
D25,C11,2025-03-08 08:50:00,2025-03-08 17:50:00
D30,C11,2025-03-08 08:56:00,2025-03-08 14:56:00
D42,C12,2025-03-08 08:50:00,2025-03-08 14:50:00
D44,C12,2025-03-08 08:29:00,2025-03-08 16:29:00
D7,C13,2025-03-08 08:06:00,2025-03-08 14:06:00
D38,C14,2025-03-08 08:50:00,2025-03-08 15:50:00
D41,C15,2025-03-08 08:32:00,2025-03-08 16:32:00
D27,C16,2025-03-08 08:46:00,2025-03-08 17:46:00
D31,C16,2025-03-08 08:11:00,2025-03-08 15:11:00
D3,C17,2025-03-08 08:03:00,2025-03-08 15:03:00
D38,C18,2025-03-08 08:32:00,2025-03-08 16:32:00
D28,C18,2025-03-08 08:19:00,2025-03-08 15:19:00
D31,C19,2025-03-08 08:19:00,2025-03-08 16:19:00
D24,C20,2025-03-08 08:33:00,2025-03-08 15:33:00
D1,C20,2025-03-08 08:03:00,2025-03-08 15:03:00
D28,C21,2025-03-08 08:22:00,2025-03-08 15:22:00
D41,C22,2025-03-08 08:58:00,2025-03-08 15:58:00
D22,C23,2025-03-08 08:12:00,2025-03-08 17:12:00
D39,C24,2025-03-08 08:21:00,2025-03-08 16:21:00
D45,C24,2025-03-08 08:39:00,2025-03-08 16:39:00
D22,C25,2025-03-08 08:06:00,2025-03-08 17:06:00
D11,C25,2025-03-08 08:56:00,2025-03-08 14:56:00
D15,C1,2025-03-09 08:40:00,2025-03-09 15:40:00
D1,C1,2025-03-09 08:44:00,2025-03-09 15:44:00
D40,C2,2025-03-09 08:15:00,2025-03-09 17:15:00
D14,C2,2025-03-09 08:47:00,2025-03-09 16:47:00
D14,C3,2025-03-09 08:11:00,2025-03-09 14:11:00
D26,C3,2025-03-09 08:23:00,2025-03-09 14:23:00
D23,C4,2025-03-09 08:01:00,2025-03-09 14:01:00
D19,C5,2025-03-09 08:28:00,2025-03-09 15:28:00
D3,C6,2025-03-09 08:12:00,2025-03-09 15:12:00
D2,C6,2025-03-09 08:18:00,2025-03-09 15:18:00
D17,C7,2025-03-09 08:46:00,2025-03-09 15:46:00
D36,C8,2025-03-09 08:11:00,2025-03-09 15:11:00
D16,C8,2025-03-09 08:01:00,2025-03-09 15:01:00
D7,C9,2025-03-09 08:53:00,2025-03-09 15:53:00
D2,C9,2025-03-09 08:24:00,2025-03-09 14:24:00
D14,C10,2025-03-09 08:29:00,2025-03-09 15:29:00
D20,C10,2025-03-09 08:23:00,2025-03-09 16:23:00
D34,C11,2025-03-09 08:51:00,2025-03-09 17:51:00
D8,C12,2025-03-09 08:09:00,2025-03-09 15:09:00
D13,C13,2025-03-09 08:34:00,2025-03-09 17:34:00
D21,C14,2025-03-09 08:27:00,2025-03-09 15:27:00
D39,C14,2025-03-09 08:58:00,2025-03-09 14:58:00
D35,C15,2025-03-09 08:18:00,2025-03-09 15:18:00
D16,C16,2025-03-09 08:40:00,2025-03-09 16:40:00
D4,C16,2025-03-09 08:55:00,2025-03-09 15:55:00
D14,C17,2025-03-09 08:05:00,2025-03-09 17:05:00
D47,C17,2025-03-09 08:50:00,2025-03-09 14:50:00
D33,C18,2025-03-09 08:24:00,2025-03-09 16:24:00
D34,C19,2025-03-09 08:11:00,2025-03-09 16:11:00
D30,C19,2025-03-09 08:45:00,2025-03-09 16:45:00
D46,C20,2025-03-09 08:30:00,2025-03-09 16:30:00
D32,C20,2025-03-09 08:37:00,2025-03-09 17:37:00
D14,C21,2025-03-09 08:14:00,2025-03-09 15:14:00
D16,C22,2025-03-09 08:13:00,2025-03-09 16:13:00
D26,C22,2025-03-09 08:27:00,2025-03-09 17:27:00
D24,C23,2025-03-09 08:16:00,2025-03-09 14:16:00
D49,C24,2025-03-09 08:05:00,2025-03-09 16:05:00
D34,C25,2025-03-09 08:14:00,2025-03-09 14:14:00
D23,C25,2025-03-09 08:29:00,2025-03-09 16:29:00
D29,C1,2025-03-10 08:27:00,2025-03-10 17:27:00
D30,C1,2025-03-10 08:23:00,2025-03-10 17:23:00
D18,C2,2025-03-10 08:01:00,2025-03-10 15:01:00
D25,C2,2025-03-10 08:28:00,2025-03-10 15:28:00
D42,C3,2025-03-10 08:22:00,2025-03-10 14:22:00
D5,C3,2025-03-10 08:18:00,2025-03-10 14:18:00
D15,C4,2025-03-10 08:07:00,2025-03-10 14:07:00
D7,C4,2025-03-10 08:23:00,2025-03-10 14:23:00
D22,C5,2025-03-10 08:12:00,2025-03-10 16:12:00
D20,C6,2025-03-10 08:52:00,2025-03-10 16:52:00
D48,C6,2025-03-10 08:12:00,2025-03-10 15:12:00
D1,C7,2025-03-10 08:19:00,2025-03-10 16:19:00
D50,C7,2025-03-10 08:52:00,2025-03-10 16:52:00
D26,C8,2025-03-10 08:48:00,2025-03-10 14:48:00
D38,C8,2025-03-10 08:30:00,2025-03-10 15:30:00
D15,C9,2025-03-10 08:47:00,2025-03-10 15:47:00
D47,C9,2025-03-10 08:30:00,2025-03-10 15:30:00
D47,C10,2025-03-10 08:21:00,2025-03-10 14:21:00
D30,C10,2025-03-10 08:20:00,2025-03-10 15:20:00
D50,C11,2025-03-10 08:26:00,2025-03-10 15:26:00
D45,C11,2025-03-10 08:28:00,2025-03-10 17:28:00
D24,C12,2025-03-10 08:08:00,2025-03-10 15:08:00
D48,C13,2025-03-10 08:31:00,2025-03-10 16:31:00
D1,C13,2025-03-10 08:21:00,2025-03-10 15:21:00
D28,C14,2025-03-10 08:48:00,2025-03-10 17:48:00
D44,C14,2025-03-10 08:48:00,2025-03-10 16:48:00
D38,C15,2025-03-10 08:36:00,2025-03-10 14:36:00
D2,C15,2025-03-10 08:59:00,2025-03-10 15:59:00
D22,C16,2025-03-10 08:36:00,2025-03-10 17:36:00
D14,C17,2025-03-10 08:04:00,2025-03-10 17:04:00
D26,C17,2025-03-10 08:12:00,2025-03-10 17:12:00
D22,C18,2025-03-10 08:36:00,2025-03-10 17:36:00
