date,driver_id,car_id,seconds_above_15kmh,g_events,seatbelt_alarm_seconds,end_odometer_km
3/21/2025,D35,C23,10830,5,40,29797
3/21/2025,D10,C24,13674,2,0,22931
3/21/2025,D1,C24,7318,3,40,19003
3/21/2025,D25,C25,9149,0,0,16660
3/21/2025,D10,C25,8736,3,60,15529
3/22/2025,D32,C1,8208,1,0,15142
3/22/2025,D7,C2,9938,2,60,23630
3/22/2025,D40,C3,11967,5,40,27336
3/22/2025,D6,C4,7666,1,0,22916
3/22/2025,D3,C4,11013,4,0,22696
3/22/2025,D39,C5,12123,0,60,15111
3/22/2025,D12,C5,13691,3,0,21103
3/22/2025,D23,C6,9801,0,0,20823
3/22/2025,D7,C6,11538,1,40,23888
3/22/2025,D46,C7,14972,1,40,18114
3/22/2025,D5,C7,11966,3,0,31058
3/22/2025,D21,C8,7629,2,40,22909
3/22/2025,D47,C9,14023,0,40,18298
3/22/2025,D31,C9,9848,5,0,31811
3/22/2025,D10,C10,7704,5,0,27433
3/22/2025,D6,C10,7864,5,40,31959
3/22/2025,D21,C11,13169,4,0,27063
3/22/2025,D32,C11,8283,3,0,25622
3/22/2025,D9,C12,11337,0,60,20946
3/22/2025,D42,C12,10387,1,0,16785
3/22/2025,D35,C13,8963,0,0,20628
3/22/2025,D32,C13,7467,0,0,25699
3/22/2025,D34,C14,10135,3,0,24733
3/22/2025,D37,C14,11570,4,60,22633
3/22/2025,D24,C15,8020,2,60,26815
3/22/2025,D24,C16,9049,1,0,22627
3/22/2025,D8,C17,6857,3,40,25991
3/22/2025,D50,C18,6829,5,40,16819
3/22/2025,D9,C18,12955,5,0,21120
3/22/2025,D14,C19,7686,1,60,26711
3/22/2025,D48,C20,12631,5,0,29801
3/22/2025,D25,C21,6253,1,0,20528
3/22/2025,D24,C22,9921,2,0,29240
3/22/2025,D4,C22,7426,1,0,23685
3/22/2025,D39,C23,7324,2,0,29538
3/22/2025,D11,C23,6922,1,0,23779
3/22/2025,D16,C24,12547,2,40,31648
3/22/2025,D10,C25,8916,4,0,27156
3/22/2025,D49,C25,14220,5,40,26120
3/23/2025,D31,C1,13785,3,0,22945
3/23/2025,D27,C1,6778,3,0,21827
3/23/2025,D8,C2,6918,4,40,27156
3/23/2025,D10,C2,8652,5,40,25274
3/23/2025,D1,C3,13941,0,0,30140
3/23/2025,D36,C4,14935,1,60,24083
3/23/2025,D46,C4,9827,5,0,29102
3/23/2025,D28,C5,6649,3,0,19701
3/23/2025,D6,C6,11832,4,0,24800
3/23/2025,D34,C6,13699,2,40,27122
3/23/2025,D40,C7,9516,4,0,27166
3/23/2025,D4,C7,10863,1,0,29225
3/23/2025,D31,C8,14128,4,0,22650
3/23/2025,D21,C8,8286,3,60,24831
3/23/2025,D4,C9,6675,2,0,18234
3/23/2025,D13,C10,7270,4,0,15690
3/23/2025,D18,C10,10107,0,0,16402
3/23/2025,D2,C11,8599,3,60,16148
3/23/2025,D16,C11,13667,5,40,22837
3/23/2025,D14,C12,13536,1,0,24818
3/23/2025,D13,C13,13224,1,40,26274
3/23/2025,D36,C13,11732,5,0,28588
3/23/2025,D37,C14,6317,1,0,33606
3/23/2025,D3,C15,12582,0,0,26116
3/23/2025,D4,C15,9158,0,0,15308
3/23/2025,D23,C16,9354,2,60,22040
3/23/2025,D33,C17,10821,5,40,21427
3/23/2025,D13,C17,11823,0,60,19207
3/23/2025,D45,C18,9832,1,40,27618
3/23/2025,D27,C19,6532,3,0,15593
3/23/2025,D48,C19,12506,5,0,28647
3/23/2025,D38,C20,13020,1,0,22812
3/23/2025,D38,C21,13317,0,60,27617
3/23/2025,D3,C21,9887,1,0,22813
3/23/2025,D41,C22,13752,1,60,21324
3/23/2025,D44,C23,7003,3,40,24967
3/23/2025,D33,C24,10285,1,0,25570
3/23/2025,D9,C25,14339,3,60,21180
3/23/2025,D22,C25,13415,2,60,24657
3/24/2025,D46,C1,9145,3,60,13521
3/24/2025,D14,C2,13035,5,40,14445
3/24/2025,D37,C3,13733,1,0,31517
3/24/2025,D1,C4,9667,1,40,28620
3/24/2025,D32,C5,6480,3,60,25244
3/24/2025,D11,C6,11502,1,60,22818
3/24/2025,D19,C6,14884,1,0,23962
3/24/2025,D6,C7,14065,3,0,22300
3/24/2025,D5,C7,11844,3,0,19654
3/24/2025,D49,C8,11447,2,60,22048
3/24/2025,D29,C8,12357,0,40,32036
3/24/2025,D3,C9,13863,0,0,23477
3/24/2025,D24,C9,8257,1,60,24699
3/24/2025,D29,C10,10487,5,60,22131
3/24/2025,D6,C11,12643,2,0,22601
3/24/2025,D44,C11,13746,0,0,21625
3/24/2025,D48,C12,10243,2,40,23718
3/24/2025,D10,C13,11002,3,0,24203
3/24/2025,D25,C14,6840,0,0,22890
3/24/2025,D11,C14,14408,1,0,23362
3/24/2025,D25,C15,11482,5,0,24931
3/24/2025,D23,C16,11667,0,0,29918
3/24/2025,D7,C17,7901,4,60,32184
3/24/2025,D6,C17,14218,3,40,20623
3/24/2025,D13,C18,10826,0,0,21214
3/24/2025,D26,C18,14194,4,60,17502
3/24/2025,D14,C19,14291,0,0,19982
3/24/2025,D45,C19,13826,1,0,20590
3/24/2025,D3,C20,10567,1,0,16234
3/24/2025,D35,C20,11706,3,0,31884
3/24/2025,D37,C21,12514,1,0,19069
3/24/2025,D3,C21,14597,1,0,26556
3/24/2025,D31,C22,14576,1,40,25092
3/24/2025,D14,C22,10872,5,40,18510
3/24/2025,D18,C23,12972,0,0,26965
3/24/2025,D17,C23,12519,4,0,26012
3/24/2025,D18,C24,8827,4,60,26635
3/24/2025,D46,C25,14581,5,0,23674
3/24/2025,D29,C25,11315,2,40,24571
3/25/2025,D12,C1,6218,0,0,29459
3/25/2025,D4,C1,9762,1,0,18148
3/25/2025,D13,C2,7241,5,60,18227
3/25/2025,D31,C3,7951,3,0,27138
3/25/2025,D35,C3,6657,0,0,28305
3/25/2025,D45,C4,14361,4,0,26916
3/25/2025,D37,C4,13149,3,0,20528
3/25/2025,D47,C5,13374,3,60,22936
3/25/2025,D43,C6,12891,2,40,14218
3/25/2025,D47,C6,10560,4,0,20798
3/25/2025,D10,C7,11173,3,40,25039
3/25/2025,D32,C7,9601,3,40,22025
3/25/2025,D34,C8,8568,4,0,30238
3/25/2025,D47,C8,14964,3,0,23048
3/25/2025,D41,C9,9446,1,0,27407
3/25/2025,D38,C9,12263,2,0,24839
3/25/2025,D45,C10,13962,3,0,30014
3/25/2025,D35,C10,6687,5,0,24783
3/25/2025,D23,C11,6828,3,40,25778
3/25/2025,D24,C12,6554,5,0,31575
3/25/2025,D20,C13,9709,0,40,23510
3/25/2025,D45,C14,9509,5,0,24084
3/25/2025,D27,C15,14022,5,60,15995
3/25/2025,D23,C15,9288,5,40,16497
3/25/2025,D12,C16,13590,1,0,19965
3/25/2025,D12,C17,9913,1,60,19677
3/25/2025,D36,C17,10750,5,0,23136
3/25/2025,D19,C18,9470,4,40,32915
3/25/2025,D43,C18,7117,2,0,18483
3/25/2025,D6,C19,13188,1,0,22947
3/25/2025,D42,C20,12707,1,0,17719
3/25/2025,D32,C21,7807,0,0,24721
3/25/2025,D33,C22,7853,1,0,19949
3/25/2025,D38,C22,14284,2,40,23641
3/25/2025,D14,C23,7810,5,0,26330
3/25/2025,D15,C23,11219,2,0,24672
3/25/2025,D13,C24,6138,3,0,24807
3/25/2025,D23,C25,8551,4,60,22541
3/26/2025,D42,C1,14514,0,0,22422
3/26/2025,D46,C1,11247,5,0,28597
3/26/2025,D33,C2,13756,0,0,25177
3/26/2025,D20,C3,7576,5,0,27131
3/26/2025,D27,C3,9107,2,60,23892
3/26/2025,D1,C4,10455,5,0,25876
3/26/2025,D34,C5,7189,4,0,24005
3/26/2025,D48,C5,10344,1,60,22432
3/26/2025,D16,C6,10286,0,0,14823
3/26/2025,D36,C6,13884,2,40,16309
3/26/2025,D37,C7,11959,4,0,18594
3/26/2025,D47,C8,10142,2,40,26162
3/26/2025,D12,C8,8440,3,0,17666
3/26/2025,D15,C9,6572,0,0,32016
3/26/2025,D7,C9,7682,5,40,26397
3/26/2025,D49,C10,6981,5,0,26404
3/26/2025,D41,C10,11221,4,0,21277
3/26/2025,D14,C11,9956,3,0,22257
3/26/2025,D6,C11,7055,5,60,23793
3/26/2025,D2,C12,14819,1,0,18008
3/26/2025,D2,C13,10035,1,60,24360
3/26/2025,D48,C13,14735,0,60,24857
3/26/2025,D16,C14,7290,4,0,32912
3/26/2025,D13,C15,9722,4,40,23613
3/26/2025,D35,C15,13156,4,0,22676
3/26/2025,D43,C16,11863,2,40,30352
3/26/2025,D4,C16,9346,4,0,24295
3/26/2025,D41,C17,10632,5,40,16068
3/26/2025,D30,C18,11820,2,0,21407
3/26/2025,D10,C19,11650,1,60,18067
3/26/2025,D6,C20,9521,0,0,28105
3/26/2025,D14,C21,14894,1,0,22191
3/26/2025,D26,C21,11626,2,60,15898
3/26/2025,D5,C22,7218,4,60,16556
3/26/2025,D32,C22,9115,4,0,25396
3/26/2025,D21,C23,13309,5,0,27902
3/26/2025,D41,C23,9545,0,0,28950
3/26/2025,D20,C24,13796,5,60,20319
3/26/2025,D8,C25,10275,0,0,27163
3/27/2025,D40,C1,14469,4,0,23147
3/27/2025,D39,C1,10575,4,0,19414
3/27/2025,D13,C2,9218,1,0,21928
3/27/2025,D34,C3,10745,1,40,23381
3/27/2025,D24,C4,6883,5,40,22908
3/27/2025,D21,C5,13975,0,60,19361
3/27/2025,D47,C6,11156,2,0,22060
3/27/2025,D18,C7,9483,4,0,17942
3/27/2025,D31,C7,6041,3,60,27878
3/27/2025,D48,C8,11745,0,40,23691
3/27/2025,D32,C8,12053,5,0,24389
3/27/2025,D12,C9,6242,1,0,33672
3/27/2025,D13,C9,6469,4,0,27515
3/27/2025,D11,C10,9404,3,0,27527
3/27/2025,D14,C10,8936,3,40,23807
3/27/2025,D39,C11,13362,4,40,23715
3/27/2025,D48,C11,8202,2,60,26653
3/27/2025,D28,C12,12279,1,0,24612
3/27/2025,D13,C12,13759,3,60,20164
3/27/2025,D11,C13,8057,2,0,14324
3/27/2025,D3,C13,6411,2,0,32960
3/27/2025,D39,C14,8303,5,60,25109
3/27/2025,D42,C14,12875,5,0,22569
3/27/2025,D12,C15,14262,1,0,25770
3/27/2025,D12,C16,7540,0,40,19911
3/27/2025,D23,C16,10652,2,0,21126
3/27/2025,D10,C17,14219,3,0,26006
3/27/2025,D50,C17,12527,1,40,31786
3/27/2025,D46,C18,14604,1,0,25668
3/27/2025,D37,C19,6204,1,0,16673
3/27/2025,D21,C19,12368,2,0,25228
3/27/2025,D19,C20,9679,2,40,27188
3/27/2025,D39,C20,8405,3,60,29641
3/27/2025,D37,C21,12950,4,0,22184
3/27/2025,D21,C22,6481,3,0,29144
3/27/2025,D13,C22,9882,2,0,22923
3/27/2025,D3,C23,7905,4,40,21650
3/27/2025,D18,C23,9106,0,0,20392
3/27/2025,D39,C24,7176,1,60,28053
3/27/2025,D37,C25,7223,4,60,17917
3/28/2025,D42,C1,13130,1,0,25032
3/28/2025,D19,C2,14187,5,0,24968
3/28/2025,D9,C2,12527,0,40,23559
3/28/2025,D42,C3,14449,3,0,23930
3/28/2025,D2,C3,7808,4,0,24623
3/28/2025,D18,C4,9493,4,0,32180
3/28/2025,D21,C4,13925,3,0,30462
3/28/2025,D32,C5,7722,0,60,19282
3/28/2025,D40,C5,6684,3,40,20212
3/28/2025,D42,C6,11803,0,0,16109
3/28/2025,D8,C6,11806,1,0,20914
3/28/2025,D15,C7,11224,2,0,32824
3/28/2025,D7,C8,10550,4,0,21563
3/28/2025,D11,C9,8996,1,60,24776
3/28/2025,D35,C10,13123,4,40,20796
3/28/2025,D1,C10,6721,4,0,33237
3/28/2025,D4,C11,9549,3,40,14596
3/28/2025,D17,C12,6748,1,60,24140
3/28/2025,D45,C13,11398,1,0,29465
3/28/2025,D11,C13,13884,1,60,27143
3/28/2025,D9,C14,8639,4,0,17698
3/28/2025,D41,C15,6196,4,60,23944
3/28/2025,D29,C15,10314,4,0,33048
3/28/2025,D43,C16,6665,5,0,21075
3/28/2025,D32,C16,8007,4,0,25850
3/28/2025,D6,C17,12552,5,0,15218
3/28/2025,D23,C18,7059,1,0,28833
3/28/2025,D45,C19,10571,1,0,21222
3/28/2025,D4,C20,11042,0,0,15289
3/28/2025,D14,C20,14903,4,0,26645
3/28/2025,D32,C21,13780,0,60,15945
3/28/2025,D38,C22,11720,2,40,26615
3/28/2025,D46,C23,10506,3,0,24102
3/28/2025,D30,C23,12562,4,60,28369
3/28/2025,D15,C24,10325,0,40,25497
3/28/2025,D29,C25,12539,1,60,20871
3/28/2025,D40,C25,14371,2,40,18227
3/29/2025,D5,C1,10789,3,0,30220
3/29/2025,D44,C2,6040,2,0,27174
3/29/2025,D30,C3,11913,4,0,18684
3/29/2025,D16,C4,12310,3,0,26835
3/29/2025,D18,C5,8206,1,0,24386
3/29/2025,D23,C6,14594,1,0,32860
3/29/2025,D17,C6,11738,5,60,18701
3/29/2025,D10,C7,9767,1,0,27486
3/29/2025,D4,C8,6514,1,0,30950
3/29/2025,D29,C8,13953,3,60,24396
3/29/2025,D47,C9,7516,1,40,23024
3/29/2025,D28,C9,7012,2,0,23210
3/29/2025,D39,C10,11173,2,0,23353
3/29/2025,D7,C11,14032,0,0,28206
3/29/2025,D44,C11,14508,0,0,33046
3/29/2025,D4,C12,8047,0,0,24013
3/29/2025,D16,C13,8936,5,40,24794
3/29/2025,D5,C13,13842,1,0,27593
3/29/2025,D26,C14,11654,0,40,27946
3/29/2025,D7,C14,12150,3,40,21616
3/29/2025,D14,C15,10956,5,0,24147
3/29/2025,D47,C16,12828,0,0,23583
3/29/2025,D1,C16,14532,5,0,24471
3/29/2025,D45,C17,8193,2,0,31067
3/29/2025,D16,C17,12125,5,0,16225
3/29/2025,D12,C18,12867,4,40,29493
3/29/2025,D1,C19,6339,2,60,29004
3/29/2025,D22,C20,8667,2,0,23879
3/29/2025,D2,C20,8570,3,60,30453
3/29/2025,D44,C21,11865,2,40,21738
3/29/2025,D31,C22,7082,4,40,32239
3/29/2025,D38,C22,14300,2,0,24789
3/29/2025,D8,C23,10180,2,60,29498
3/29/2025,D3,C23,14613,4,0,27058
3/29/2025,D34,C24,11545,4,40,16093
3/29/2025,D50,C25,11323,4,40,24770
3/30/2025,D48,C1,6553,5,60,19102
3/30/2025,D22,C1,10084,4,40,20843
3/30/2025,D43,C2,7982,4,60,26445
3/30/2025,D32,C2,12553,4,0,22212
3/30/2025,D20,C3,8775,3,0,24474
3/30/2025,D46,C3,6427,0,0,27251
3/30/2025,D10,C4,6742,2,40,20736
3/30/2025,D23,C5,11213,1,60,23630
3/30/2025,D37,C6,10493,4,0,20311
3/30/2025,D14,C7,10838,1,40,23539
3/30/2025,D48,C7,8299,1,60,28365
3/30/2025,D18,C8,8016,1,0,33926
3/30/2025,D17,C9,12130,1,40,13569
3/30/2025,D26,C10,9090,3,60,15047
3/30/2025,D38,C10,7739,0,60,20763
3/30/2025,D38,C11,6138,0,40,21595
3/30/2025,D28,C12,12238,2,0,23469
3/30/2025,D19,C13,12098,5,0,25536
3/30/2025,D8,C13,14708,1,0,23793
3/30/2025,D44,C14,9488,2,60,24330
3/30/2025,D10,C14,10368,3,40,24161
3/30/2025,D32,C15,6693,3,0,20111
3/30/2025,D19,C15,8200,4,0,28905
3/30/2025,D14,C16,10134,4,60,25162
3/30/2025,D32,C17,11873,4,60,25599
3/30/2025,D23,C18,6185,0,40,24500
3/30/2025,D43,C18,6143,4,60,23487
3/30/2025,D23,C19,13464,4,0,16971
3/30/2025,D6,C20,12353,3,0,25865
3/30/2025,D47,C21,14131,5,0,24440
3/30/2025,D19,C22,6532,5,40,32220
3/30/2025,D23,C23,14009,2,40,25576
3/30/2025,D16,C23,6723,0,0,29634
3/30/2025,D17,C24,11250,4,40,21888
3/30/2025,D12,C25,7247,2,0,25218
3/30/2025,D37,C25,13021,1,0,16359
3/31/2025,D17,C1,8101,1,40,21240
3/31/2025,D20,C2,10597,5,0,29063
3/31/2025,D37,C3,6439,2,60,30837
3/31/2025,D41,C3,14831,2,0,20564
3/31/2025,D9,C4,9554,5,40,18459
3/31/2025,D33,C5,14162,5,60,20667
3/31/2025,D44,C5,7092,1,0,22858
3/31/2025,D30,C6,12001,4,0,29804
3/31/2025,D27,C6,12373,3,0,31621
3/31/2025,D6,C7,9857,0,0,18697
3/31/2025,D49,C7,9240,5,40,18407
3/31/2025,D9,C8,9228,5,0,25224
3/31/2025,D40,C8,12536,1,0,23767
3/31/2025,D26,C9,12317,0,0,16464
3/31/2025,D49,C10,14352,4,60,31698
3/31/2025,D34,C10,13242,5,0,16727
3/31/2025,D42,C11,7164,5,40,30954
3/31/2025,D7,C11,7673,2,40,22478
3/31/2025,D45,C12,11957,1,0,21128
3/31/2025,D22,C12,9359,2,60,24188
3/31/2025,D34,C13,6532,1,0,28711
3/31/2025,D15,C14,13440,0,40,17631
3/31/2025,D41,C15,6787,2,0,18014
3/31/2025,D20,C15,9580,3,0,17752
3/31/2025,D8,C16,13311,3,60,23775
3/31/2025,D39,C17,13047,4,0,16065
3/31/2025,D16,C18,13813,2,60,22602
3/31/2025,D2,C19,9769,5,0,20780
3/31/2025,D33,C19,7484,0,0,22416
3/31/2025,D26,C20,12686,0,60,31068
3/31/2025,D31,C20,10530,1,0,23082
3/31/2025,D43,C21,8701,3,40,23611
3/31/2025,D40,C21,7910,4,60,21395
3/31/2025,D10,C22,9656,5,0,26411
3/31/2025,D33,C23,6091,3,0,26881
3/31/2025,D31,C24,11637,5,40,27243
3/31/2025,D19,C24,11174,1,0,20207
3/31/2025,D43,C25,6620,5,40,28914
3/31/2025,D18,C25,10418,5,0,23499
